
⚡天线信号👉咪咕央视,#genre#
CCTV5+,http://58.62.234.251:10000/udp/239.77.1.31:5146
CCTV5+,http://58.63.64.106:8888/udp/239.77.0.87:5146
CCTV5+,http://58.63.64.106:8888/udp/239.77.1.147:5146
CCTV5+,http://58.63.64.106:8888/udp/239.77.1.31:5146
CCTV5+,http://61.144.103.236:8090/udp/239.77.0.87:5146
CCTV5+,http://61.144.103.236:8090/udp/239.77.1.147:5146
CCTV5+,http://61.144.103.236:8090/udp/239.77.1.31:5146
CCTV5,http://113.100.72.213:8899/udp/239.77.0.170:5146
CCTV5,http://113.100.72.213:8899/udp/239.77.0.177:5146
CCTV5,http://113.74.172.147:4000/udp/239.77.0.170:5146
CCTV5,http://113.74.172.147:4000/udp/239.77.0.177:5146
CCTV5,http://113.90.244.76:4000/udp/239.77.0.170:5146
CCTV5,http://113.90.244.76:4000/udp/239.77.0.177:5146
CCTV5,http://113.93.48.75:2000/udp/239.77.0.170:5146
CCTV5,http://113.93.48.75:2000/udp/239.77.0.177:5146
CCTV5,http://113.93.51.233:2000/udp/239.77.0.170:5146
CCTV5,http://113.93.51.233:2000/udp/239.77.0.177:5146
CCTV5,http://113.94.58.116:10010/udp/239.77.0.170:5146
CCTV5,http://113.94.58.116:10010/udp/239.77.0.177:5146
CCTV5,http://119.134.111.101:8888/udp/239.77.0.170:5146
CCTV5,http://119.134.111.101:8888/udp/239.77.0.177:5146
CCTV5,http://121.13.55.66:4022/udp/239.77.0.170:5146
CCTV5,http://121.13.55.66:4022/udp/239.77.0.177:5146
CCTV5,http://125.89.163.44:8888/udp/239.77.0.170:5146
CCTV5,http://125.89.163.44:8888/udp/239.77.0.177:5146
CCTV5,http://183.29.197.141:8686/udp/239.77.0.170:5146
CCTV5,http://183.29.197.141:8686/udp/239.77.0.177:5146
CCTV5,http://58.62.234.251:10000/udp/239.77.0.170:5146
CCTV5,http://58.62.234.251:10000/udp/239.77.0.177:5146
CCTV5,http://58.63.64.106:8888/udp/239.77.0.170:5146
CCTV5,http://58.63.64.106:8888/udp/239.77.0.177:5146
CCTV5,http://61.144.103.236:8090/udp/239.77.0.170:5146
CCTV5,http://61.144.103.236:8090/udp/239.77.0.177:5146
CCTV6,http://113.100.72.213:8899/udp/239.77.0.171:5146
CCTV6,http://113.100.72.213:8899/udp/239.77.0.178:5146
CCTV6,http://113.74.172.147:4000/udp/239.77.0.171:5146
CCTV6,http://113.74.172.147:4000/udp/239.77.0.178:5146
CCTV6,http://113.90.244.76:4000/udp/239.77.0.171:5146
CCTV6,http://113.90.244.76:4000/udp/239.77.0.178:5146
CCTV6,http://113.93.48.75:2000/udp/239.77.0.171:5146
CCTV6,http://113.93.48.75:2000/udp/239.77.0.178:5146
CCTV6,http://113.93.51.233:2000/udp/239.77.0.171:5146
CCTV6,http://113.93.51.233:2000/udp/239.77.0.178:5146
CCTV6,http://113.94.58.116:10010/udp/239.77.0.171:5146
CCTV6,http://113.94.58.116:10010/udp/239.77.0.178:5146
CCTV6,http://119.134.111.101:8888/udp/239.77.0.171:5146
CCTV6,http://119.134.111.101:8888/udp/239.77.0.178:5146
CCTV6,http://121.13.55.66:4022/udp/239.77.0.171:5146
CCTV6,http://121.13.55.66:4022/udp/239.77.0.178:5146
CCTV6,http://125.89.163.44:8888/udp/239.77.0.171:5146
CCTV6,http://125.89.163.44:8888/udp/239.77.0.178:5146
CCTV6,http://183.29.197.141:8686/udp/239.77.0.171:5146
CCTV6,http://183.29.197.141:8686/udp/239.77.0.178:5146
CCTV6,http://58.62.234.251:10000/udp/239.77.0.171:5146
CCTV6,http://58.62.234.251:10000/udp/239.77.0.178:5146
CCTV6,http://58.63.64.106:8888/udp/239.77.0.171:5146
CCTV6,http://58.63.64.106:8888/udp/239.77.0.178:5146
CCTV6,http://61.144.103.236:8090/udp/239.77.0.171:5146
CCTV6,http://61.144.103.236:8090/udp/239.77.0.178:5146
CCTV7,http://113.100.72.213:8899/udp/239.77.0.138:5146
CCTV7,http://113.100.72.213:8899/udp/239.77.1.159:5146
CCTV7,http://113.100.72.213:8899/udp/239.77.1.167:5146
CCTV7,http://113.74.172.147:4000/udp/239.77.0.138:5146
CCTV7,http://113.74.172.147:4000/udp/239.77.1.159:5146
CCTV7,http://113.74.172.147:4000/udp/239.77.1.167:5146
CCTV7,http://113.90.244.76:4000/udp/239.77.0.138:5146
CCTV7,http://113.90.244.76:4000/udp/239.77.1.159:5146
CCTV7,http://113.90.244.76:4000/udp/239.77.1.167:5146
CCTV7,http://113.93.48.75:2000/udp/239.77.0.138:5146
CCTV7,http://113.93.48.75:2000/udp/239.77.1.159:5146
CCTV7,http://113.93.48.75:2000/udp/239.77.1.167:5146
CCTV7,http://113.93.51.233:2000/udp/239.77.0.138:5146
CCTV7,http://113.93.51.233:2000/udp/239.77.1.159:5146
CCTV7,http://113.93.51.233:2000/udp/239.77.1.167:5146
CCTV7,http://113.94.58.116:10010/udp/239.77.0.138:5146
CCTV7,http://113.94.58.116:10010/udp/239.77.1.159:5146
CCTV7,http://113.94.58.116:10010/udp/239.77.1.167:5146
CCTV7,http://119.134.111.101:8888/udp/239.77.0.138:5146
CCTV7,http://119.134.111.101:8888/udp/239.77.1.159:5146
CCTV7,http://119.134.111.101:8888/udp/239.77.1.167:5146
CCTV7,http://121.13.55.66:4022/udp/239.77.0.138:5146
CCTV7,http://121.13.55.66:4022/udp/239.77.1.159:5146
CCTV7,http://121.13.55.66:4022/udp/239.77.1.167:5146
CCTV7,http://125.89.163.44:8888/udp/239.77.0.138:5146
CCTV7,http://125.89.163.44:8888/udp/239.77.1.159:5146
CCTV7,http://125.89.163.44:8888/udp/239.77.1.167:5146
CCTV7,http://183.29.197.141:8686/udp/239.77.0.138:5146
CCTV7,http://183.29.197.141:8686/udp/239.77.1.159:5146
CCTV7,http://183.29.197.141:8686/udp/239.77.1.167:5146
CCTV7,http://58.62.234.251:10000/udp/239.77.0.138:5146
CCTV7,http://58.62.234.251:10000/udp/239.77.1.159:5146
CCTV7,http://58.62.234.251:10000/udp/239.77.1.167:5146
CCTV7,http://58.63.64.106:8888/udp/239.77.0.138:5146
CCTV7,http://58.63.64.106:8888/udp/239.77.1.159:5146
CCTV7,http://58.63.64.106:8888/udp/239.77.1.167:5146
CCTV7,http://61.144.103.236:8090/udp/239.77.0.138:5146
CCTV7,http://61.144.103.236:8090/udp/239.77.1.159:5146
CCTV7,http://61.144.103.236:8090/udp/239.77.1.167:5146
CCTV8,http://113.100.72.213:8899/udp/239.77.0.172:5146
CCTV8,http://113.100.72.213:8899/udp/239.77.0.181:5146
CCTV8,http://113.74.172.147:4000/udp/239.77.0.172:5146
CCTV8,http://113.74.172.147:4000/udp/239.77.0.181:5146
CCTV8,http://113.90.244.76:4000/udp/239.77.0.172:5146
CCTV8,http://113.90.244.76:4000/udp/239.77.0.181:5146
CCTV8,http://113.93.48.75:2000/udp/239.77.0.172:5146
CCTV8,http://113.93.48.75:2000/udp/239.77.0.181:5146
CCTV8,http://113.93.51.233:2000/udp/239.77.0.172:5146
CCTV8,http://113.93.51.233:2000/udp/239.77.0.181:5146
CCTV8,http://113.94.58.116:10010/udp/239.77.0.172:5146
CCTV8,http://113.94.58.116:10010/udp/239.77.0.181:5146
CCTV8,http://119.134.111.101:8888/udp/239.77.0.172:5146
CCTV8,http://119.134.111.101:8888/udp/239.77.0.181:5146
CCTV8,http://121.13.55.66:4022/udp/239.77.0.172:5146
CCTV8,http://121.13.55.66:4022/udp/239.77.0.181:5146
CCTV8,http://125.89.163.44:8888/udp/239.77.0.172:5146
CCTV8,http://125.89.163.44:8888/udp/239.77.0.181:5146
CCTV8,http://183.29.197.141:8686/udp/239.77.0.172:5146
CCTV8,http://183.29.197.141:8686/udp/239.77.0.181:5146
CCTV8,http://58.62.234.251:10000/udp/239.77.0.172:5146
CCTV8,http://58.62.234.251:10000/udp/239.77.0.181:5146
CCTV8,http://58.63.64.106:8888/udp/239.77.0.172:5146
CCTV8,http://58.63.64.106:8888/udp/239.77.0.181:5146
CCTV8,http://61.144.103.236:8090/udp/239.77.0.172:5146
CCTV8,http://61.144.103.236:8090/udp/239.77.0.181:5146
CCTV9,http://113.100.72.213:8899/udp/239.77.0.135:5146
CCTV9,http://113.100.72.213:8899/udp/239.77.1.160:5146
CCTV9,http://113.100.72.213:8899/udp/239.77.1.168:5146
CCTV9,http://113.74.172.147:4000/udp/239.77.0.135:5146
CCTV9,http://113.74.172.147:4000/udp/239.77.1.160:5146
CCTV9,http://113.74.172.147:4000/udp/239.77.1.168:5146
CCTV9,http://113.90.244.76:4000/udp/239.77.0.135:5146
CCTV9,http://113.90.244.76:4000/udp/239.77.1.160:5146
CCTV9,http://113.90.244.76:4000/udp/239.77.1.168:5146
CCTV9,http://113.93.48.75:2000/udp/239.77.0.135:5146
CCTV9,http://113.93.48.75:2000/udp/239.77.1.160:5146
CCTV9,http://113.93.48.75:2000/udp/239.77.1.168:5146
CCTV9,http://113.93.51.233:2000/udp/239.77.0.135:5146
CCTV9,http://113.93.51.233:2000/udp/239.77.1.160:5146
CCTV9,http://113.93.51.233:2000/udp/239.77.1.168:5146
CCTV9,http://113.94.58.116:10010/udp/239.77.0.135:5146
CCTV9,http://113.94.58.116:10010/udp/239.77.1.160:5146
CCTV9,http://113.94.58.116:10010/udp/239.77.1.168:5146
CCTV9,http://119.134.111.101:8888/udp/239.77.0.135:5146
CCTV9,http://119.134.111.101:8888/udp/239.77.1.160:5146
CCTV9,http://119.134.111.101:8888/udp/239.77.1.168:5146
CCTV9,http://121.13.55.66:4022/udp/239.77.0.135:5146
CCTV9,http://121.13.55.66:4022/udp/239.77.1.160:5146
CCTV9,http://121.13.55.66:4022/udp/239.77.1.168:5146
CCTV9,http://125.89.163.44:8888/udp/239.77.0.135:5146
CCTV9,http://125.89.163.44:8888/udp/239.77.1.160:5146
CCTV9,http://125.89.163.44:8888/udp/239.77.1.168:5146
CCTV9,http://183.29.197.141:8686/udp/239.77.0.135:5146
CCTV9,http://183.29.197.141:8686/udp/239.77.1.160:5146
CCTV9,http://183.29.197.141:8686/udp/239.77.1.168:5146
CCTV9,http://58.62.234.251:10000/udp/239.77.0.135:5146
CCTV9,http://58.62.234.251:10000/udp/239.77.1.160:5146
CCTV9,http://58.62.234.251:10000/udp/239.77.1.168:5146
CCTV9,http://58.63.64.106:8888/udp/239.77.0.135:5146
CCTV9,http://58.63.64.106:8888/udp/239.77.1.160:5146
CCTV9,http://58.63.64.106:8888/udp/239.77.1.168:5146
CCTV9,http://61.144.103.236:8090/udp/239.77.0.135:5146
CCTV9,http://61.144.103.236:8090/udp/239.77.1.160:5146
CCTV9,http://61.144.103.236:8090/udp/239.77.1.168:5146
CCTV10,http://113.100.72.213:8899/udp/239.77.0.134:5146
CCTV10,http://113.100.72.213:8899/udp/239.77.1.113:5146
CCTV10,http://113.100.72.213:8899/udp/239.77.1.169:5146
CCTV10,http://113.74.172.147:4000/udp/239.77.0.134:5146
CCTV10,http://113.74.172.147:4000/udp/239.77.1.113:5146
CCTV10,http://113.74.172.147:4000/udp/239.77.1.169:5146
CCTV10,http://113.90.244.76:4000/udp/239.77.0.134:5146
CCTV10,http://113.90.244.76:4000/udp/239.77.1.113:5146
CCTV10,http://113.90.244.76:4000/udp/239.77.1.169:5146
CCTV10,http://113.93.48.75:2000/udp/239.77.0.134:5146
CCTV10,http://113.93.48.75:2000/udp/239.77.1.113:5146
CCTV10,http://113.93.48.75:2000/udp/239.77.1.169:5146
CCTV10,http://113.93.51.233:2000/udp/239.77.0.134:5146
CCTV10,http://113.93.51.233:2000/udp/239.77.1.113:5146
CCTV10,http://113.93.51.233:2000/udp/239.77.1.169:5146
CCTV10,http://113.94.58.116:10010/udp/239.77.0.134:5146
CCTV10,http://113.94.58.116:10010/udp/239.77.1.113:5146
CCTV10,http://113.94.58.116:10010/udp/239.77.1.169:5146
CCTV10,http://119.134.111.101:8888/udp/239.77.0.134:5146
CCTV10,http://119.134.111.101:8888/udp/239.77.1.113:5146
CCTV10,http://119.134.111.101:8888/udp/239.77.1.169:5146
CCTV10,http://121.13.55.66:4022/udp/239.77.0.134:5146
CCTV10,http://121.13.55.66:4022/udp/239.77.1.113:5146
CCTV10,http://121.13.55.66:4022/udp/239.77.1.169:5146
CCTV10,http://125.89.163.44:8888/udp/239.77.0.134:5146
CCTV10,http://125.89.163.44:8888/udp/239.77.1.113:5146
CCTV10,http://125.89.163.44:8888/udp/239.77.1.169:5146
CCTV10,http://183.29.197.141:8686/udp/239.77.0.134:5146
CCTV10,http://183.29.197.141:8686/udp/239.77.1.113:5146
CCTV10,http://183.29.197.141:8686/udp/239.77.1.169:5146
CCTV10,http://58.62.234.251:10000/udp/239.77.0.134:5146
CCTV10,http://58.62.234.251:10000/udp/239.77.1.113:5146
CCTV10,http://58.62.234.251:10000/udp/239.77.1.169:5146
CCTV10,http://58.63.64.106:8888/udp/239.77.0.134:5146
CCTV10,http://58.63.64.106:8888/udp/239.77.1.113:5146
CCTV10,http://58.63.64.106:8888/udp/239.77.1.169:5146
CCTV10,http://61.144.103.236:8090/udp/239.77.0.134:5146
CCTV10,http://61.144.103.236:8090/udp/239.77.1.113:5146
CCTV10,http://61.144.103.236:8090/udp/239.77.1.169:5146
CCTV11,http://113.100.72.213:8899/udp/239.77.1.238:5146
CCTV11,http://113.74.172.147:4000/udp/239.77.1.238:5146
CCTV11,http://113.90.244.76:4000/udp/239.77.1.238:5146
CCTV11,http://113.93.48.75:2000/udp/239.77.1.238:5146
CCTV11,http://113.93.51.233:2000/udp/239.77.1.238:5146
CCTV11,http://113.94.58.116:10010/udp/239.77.1.238:5146
CCTV11,http://119.134.111.101:8888/udp/239.77.1.238:5146
CCTV11,http://121.13.55.66:4022/udp/239.77.1.238:5146
CCTV11,http://125.89.163.44:8888/udp/239.77.1.238:5146
CCTV11,http://183.29.197.141:8686/udp/239.77.1.238:5146
CCTV11,http://58.62.234.251:10000/udp/239.77.1.238:5146
CCTV11,http://58.63.64.106:8888/udp/239.77.1.238:5146
CCTV11,http://61.144.103.236:8090/udp/239.77.1.238:5146
CCTV12,http://113.100.72.213:8899/udp/239.77.0.136:5146
CCTV12,http://113.100.72.213:8899/udp/239.77.1.109:5146
CCTV12,http://113.100.72.213:8899/udp/239.77.1.170:5146
CCTV12,http://113.74.172.147:4000/udp/239.77.0.136:5146
CCTV12,http://113.74.172.147:4000/udp/239.77.1.109:5146
CCTV12,http://113.74.172.147:4000/udp/239.77.1.170:5146
CCTV12,http://113.90.244.76:4000/udp/239.77.0.136:5146
CCTV12,http://113.90.244.76:4000/udp/239.77.1.109:5146
CCTV12,http://113.90.244.76:4000/udp/239.77.1.170:5146
CCTV12,http://113.93.48.75:2000/udp/239.77.0.136:5146
CCTV12,http://113.93.48.75:2000/udp/239.77.1.109:5146
CCTV12,http://113.93.48.75:2000/udp/239.77.1.170:5146
CCTV12,http://113.93.51.233:2000/udp/239.77.0.136:5146
CCTV12,http://113.93.51.233:2000/udp/239.77.1.109:5146
CCTV12,http://113.93.51.233:2000/udp/239.77.1.170:5146
CCTV12,http://113.94.58.116:10010/udp/239.77.0.136:5146
CCTV12,http://113.94.58.116:10010/udp/239.77.1.109:5146
CCTV12,http://113.94.58.116:10010/udp/239.77.1.170:5146
CCTV12,http://119.134.111.101:8888/udp/239.77.0.136:5146
CCTV12,http://119.134.111.101:8888/udp/239.77.1.109:5146
CCTV12,http://119.134.111.101:8888/udp/239.77.1.170:5146
CCTV12,http://121.13.55.66:4022/udp/239.77.0.136:5146
CCTV12,http://121.13.55.66:4022/udp/239.77.1.109:5146
CCTV12,http://121.13.55.66:4022/udp/239.77.1.170:5146
CCTV12,http://125.89.163.44:8888/udp/239.77.0.136:5146
CCTV12,http://125.89.163.44:8888/udp/239.77.1.109:5146
CCTV12,http://125.89.163.44:8888/udp/239.77.1.170:5146
CCTV12,http://183.29.197.141:8686/udp/239.77.0.136:5146
CCTV12,http://183.29.197.141:8686/udp/239.77.1.109:5146
CCTV12,http://183.29.197.141:8686/udp/239.77.1.170:5146
CCTV12,http://58.62.234.251:10000/udp/239.77.0.136:5146
CCTV12,http://58.62.234.251:10000/udp/239.77.1.109:5146
CCTV12,http://58.62.234.251:10000/udp/239.77.1.170:5146
CCTV12,http://58.63.64.106:8888/udp/239.77.0.136:5146
CCTV12,http://58.63.64.106:8888/udp/239.77.1.109:5146
CCTV12,http://58.63.64.106:8888/udp/239.77.1.170:5146
CCTV12,http://61.144.103.236:8090/udp/239.77.0.136:5146
CCTV12,http://61.144.103.236:8090/udp/239.77.1.109:5146
CCTV12,http://61.144.103.236:8090/udp/239.77.1.170:5146
CCTV13,http://113.100.72.213:8899/udp/239.253.43.196:5146
CCTV13,http://113.100.72.213:8899/udp/239.77.0.188:5146
CCTV13,http://113.74.172.147:4000/udp/239.253.43.196:5146
CCTV13,http://113.74.172.147:4000/udp/239.77.0.188:5146
CCTV13,http://113.90.244.76:4000/udp/239.253.43.196:5146
CCTV13,http://113.90.244.76:4000/udp/239.77.0.188:5146
CCTV13,http://113.93.48.75:2000/udp/239.253.43.196:5146
CCTV13,http://113.93.48.75:2000/udp/239.77.0.188:5146
CCTV13,http://113.93.51.233:2000/udp/239.253.43.196:5146
CCTV13,http://113.93.51.233:2000/udp/239.77.0.188:5146
CCTV13,http://113.94.58.116:10010/udp/239.253.43.196:5146
CCTV13,http://113.94.58.116:10010/udp/239.77.0.188:5146
CCTV13,http://119.134.111.101:8888/udp/239.253.43.196:5146
CCTV13,http://119.134.111.101:8888/udp/239.77.0.188:5146
CCTV13,http://121.13.55.66:4022/udp/239.253.43.196:5146
CCTV13,http://121.13.55.66:4022/udp/239.77.0.188:5146
CCTV13,http://125.89.163.44:8888/udp/239.253.43.196:5146
CCTV13,http://125.89.163.44:8888/udp/239.77.0.188:5146
CCTV13,http://183.29.197.141:8686/udp/239.253.43.196:5146
CCTV13,http://183.29.197.141:8686/udp/239.77.0.188:5146
CCTV13,http://58.62.234.251:10000/udp/239.253.43.196:5146
CCTV13,http://58.62.234.251:10000/udp/239.77.0.188:5146
CCTV13,http://58.63.64.106:8888/udp/239.253.43.196:5146
CCTV13,http://58.63.64.106:8888/udp/239.77.0.188:5146
CCTV13,http://61.144.103.236:8090/udp/239.253.43.196:5146
CCTV13,http://61.144.103.236:8090/udp/239.77.0.188:5146
CCTV14,http://113.100.72.213:8899/udp/239.77.0.133:5146
CCTV14,http://113.100.72.213:8899/udp/239.77.1.161:5146
CCTV14,http://113.100.72.213:8899/udp/239.77.1.171:5146
CCTV14,http://113.74.172.147:4000/udp/239.77.0.133:5146
CCTV14,http://113.74.172.147:4000/udp/239.77.1.161:5146
CCTV14,http://113.74.172.147:4000/udp/239.77.1.171:5146
CCTV14,http://113.90.244.76:4000/udp/239.77.0.133:5146
CCTV14,http://113.90.244.76:4000/udp/239.77.1.161:5146
CCTV14,http://113.90.244.76:4000/udp/239.77.1.171:5146
CCTV14,http://113.93.48.75:2000/udp/239.77.0.133:5146
CCTV14,http://113.93.48.75:2000/udp/239.77.1.161:5146
CCTV14,http://113.93.48.75:2000/udp/239.77.1.171:5146
CCTV14,http://113.93.51.233:2000/udp/239.77.0.133:5146
CCTV14,http://113.93.51.233:2000/udp/239.77.1.161:5146
CCTV14,http://113.93.51.233:2000/udp/239.77.1.171:5146
CCTV14,http://113.94.58.116:10010/udp/239.77.0.133:5146
CCTV14,http://113.94.58.116:10010/udp/239.77.1.161:5146
CCTV14,http://113.94.58.116:10010/udp/239.77.1.171:5146
CCTV14,http://119.134.111.101:8888/udp/239.77.0.133:5146
CCTV14,http://119.134.111.101:8888/udp/239.77.1.161:5146
CCTV14,http://119.134.111.101:8888/udp/239.77.1.171:5146
CCTV14,http://121.13.55.66:4022/udp/239.77.0.133:5146
CCTV14,http://121.13.55.66:4022/udp/239.77.1.161:5146
CCTV14,http://121.13.55.66:4022/udp/239.77.1.171:5146
CCTV14,http://125.89.163.44:8888/udp/239.77.0.133:5146
CCTV14,http://125.89.163.44:8888/udp/239.77.1.161:5146
CCTV14,http://125.89.163.44:8888/udp/239.77.1.171:5146
CCTV14,http://183.29.197.141:8686/udp/239.77.0.133:5146
CCTV14,http://183.29.197.141:8686/udp/239.77.1.161:5146
CCTV14,http://183.29.197.141:8686/udp/239.77.1.171:5146
CCTV14,http://58.62.234.251:10000/udp/239.77.0.133:5146
CCTV14,http://58.62.234.251:10000/udp/239.77.1.161:5146
CCTV14,http://58.62.234.251:10000/udp/239.77.1.171:5146
CCTV14,http://58.63.64.106:8888/udp/239.77.0.133:5146
CCTV14,http://58.63.64.106:8888/udp/239.77.1.161:5146
CCTV14,http://58.63.64.106:8888/udp/239.77.1.171:5146
CCTV14,http://61.144.103.236:8090/udp/239.77.0.133:5146
CCTV14,http://61.144.103.236:8090/udp/239.77.1.161:5146
CCTV14,http://61.144.103.236:8090/udp/239.77.1.171:5146
CCTV15,http://113.100.72.213:8899/udp/239.77.1.239:5146
CCTV15,http://113.74.172.147:4000/udp/239.77.1.239:5146
CCTV15,http://113.90.244.76:4000/udp/239.77.1.239:5146
CCTV15,http://113.93.48.75:2000/udp/239.77.1.239:5146
CCTV15,http://113.93.51.233:2000/udp/239.77.1.239:5146
CCTV15,http://113.94.58.116:10010/udp/239.77.1.239:5146
CCTV15,http://119.134.111.101:8888/udp/239.77.1.239:5146
CCTV15,http://121.13.55.66:4022/udp/239.77.1.239:5146
CCTV15,http://125.89.163.44:8888/udp/239.77.1.239:5146
CCTV15,http://183.29.197.141:8686/udp/239.77.1.239:5146
CCTV15,http://58.62.234.251:10000/udp/239.77.1.239:5146
CCTV15,http://58.63.64.106:8888/udp/239.77.1.239:5146
CCTV15,http://61.144.103.236:8090/udp/239.77.1.239:5146
CCTV16 4K,http://113.100.72.213:8899/udp/239.77.1.98:5146
CCTV16 4K,http://113.74.172.147:4000/udp/239.77.1.98:5146
CCTV16 4K,http://113.90.244.76:4000/udp/239.77.1.98:5146
CCTV16 4K,http://113.93.48.75:2000/udp/239.77.1.98:5146
CCTV16 4K,http://113.93.51.233:2000/udp/239.77.1.98:5146
CCTV16 4K,http://113.94.58.116:10010/udp/239.77.1.98:5146
CCTV16 4K,http://119.134.111.101:8888/udp/239.77.1.98:5146
CCTV16 4K,http://121.13.55.66:4022/udp/239.77.1.98:5146
CCTV16 4K,http://125.89.163.44:8888/udp/239.77.1.98:5146
CCTV16 4K,http://183.29.197.141:8686/udp/239.77.1.98:5146
CCTV16 4K,http://58.62.234.251:10000/udp/239.77.1.98:5146
CCTV16 4K,http://58.63.64.106:8888/udp/239.77.1.98:5146
CCTV16 4K,http://61.144.103.236:8090/udp/239.77.1.98:5146
CCTV16,http://113.100.72.213:8899/udp/239.77.0.165:5146
CCTV16,http://113.100.72.213:8899/udp/239.77.1.76:5146
CCTV16,http://113.74.172.147:4000/udp/239.77.0.165:5146
CCTV16,http://113.74.172.147:4000/udp/239.77.1.76:5146
CCTV16,http://113.90.244.76:4000/udp/239.77.0.165:5146
CCTV16,http://113.90.244.76:4000/udp/239.77.1.76:5146
CCTV16,http://113.93.48.75:2000/udp/239.77.0.165:5146
CCTV16,http://113.93.48.75:2000/udp/239.77.1.76:5146
CCTV16,http://113.93.51.233:2000/udp/239.77.0.165:5146
CCTV16,http://113.93.51.233:2000/udp/239.77.1.76:5146
CCTV16,http://113.94.58.116:10010/udp/239.77.0.165:5146
CCTV16,http://113.94.58.116:10010/udp/239.77.1.76:5146
CCTV16,http://119.134.111.101:8888/udp/239.77.0.165:5146
CCTV16,http://119.134.111.101:8888/udp/239.77.1.76:5146
CCTV16,http://121.13.55.66:4022/udp/239.77.0.165:5146
CCTV16,http://121.13.55.66:4022/udp/239.77.1.76:5146
CCTV16,http://125.89.163.44:8888/udp/239.77.0.165:5146
CCTV16,http://125.89.163.44:8888/udp/239.77.1.76:5146
CCTV16,http://183.29.197.141:8686/udp/239.77.0.165:5146
CCTV16,http://183.29.197.141:8686/udp/239.77.1.76:5146
CCTV16,http://58.62.234.251:10000/udp/239.77.0.165:5146
CCTV16,http://58.62.234.251:10000/udp/239.77.1.76:5146
CCTV16,http://58.63.64.106:8888/udp/239.77.0.165:5146
CCTV16,http://58.63.64.106:8888/udp/239.77.1.76:5146
CCTV16,http://61.144.103.236:8090/udp/239.77.0.165:5146
CCTV16,http://61.144.103.236:8090/udp/239.77.1.76:5146
CCTV17,http://113.100.72.213:8899/udp/239.77.1.121:5146
CCTV17,http://113.74.172.147:4000/udp/239.77.1.121:5146
CCTV17,http://113.90.244.76:4000/udp/239.77.1.121:5146
CCTV17,http://113.93.48.75:2000/udp/239.77.1.121:5146
CCTV17,http://113.93.51.233:2000/udp/239.77.1.121:5146
CCTV17,http://113.94.58.116:10010/udp/239.77.1.121:5146
CCTV17,http://119.134.111.101:8888/udp/239.77.1.121:5146
CCTV17,http://121.13.55.66:4022/udp/239.77.1.121:5146
CCTV17,http://125.89.163.44:8888/udp/239.77.1.121:5146
CCTV17,http://183.29.197.141:8686/udp/239.77.1.121:5146
CCTV17,http://58.62.234.251:10000/udp/239.77.1.121:5146
